name,number,Model,ic_type
ENSGT00390000001619.Euteleostomi.003.nt.fas,1,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,10,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,11,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,12,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,13,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,14,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,15,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,16,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,17,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,18,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,19,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,2,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,20,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,21,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,22,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,23,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,24,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,25,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,26,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,27,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,28,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,29,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,3,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,30,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,31,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,32,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,33,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,34,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,35,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,36,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,37,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,38,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,39,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,4,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,40,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,41,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,42,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,43,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,44,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,45,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,46,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,47,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,48,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,49,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,5,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,50,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,6,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,7,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,8,GTR+F+I+G4,AICc
ENSGT00390000001619.Euteleostomi.003.nt.fas,9,GTR+F+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,1,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,10,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,11,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,12,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,13,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,14,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,15,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,16,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,17,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,18,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,19,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,2,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,20,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,21,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,22,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,23,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,24,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,25,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,26,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,27,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,28,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,29,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,3,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,30,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,31,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,32,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,33,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,34,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,35,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,36,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,37,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,38,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,39,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,4,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,40,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,41,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,42,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,43,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,44,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,45,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,46,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,47,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,48,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,49,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,5,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,50,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,6,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,7,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,8,TVMe+I+G4,AICc
ENSGT00390000001626.Euteleostomi.001.nt.fas,9,TVMe+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,1,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,10,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,11,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,12,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,13,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,14,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,15,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,16,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,17,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,18,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,19,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,2,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,20,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,21,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,22,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,23,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,24,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,25,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,26,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,27,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,28,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,29,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,3,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,30,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,31,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,32,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,33,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,34,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,35,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,36,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,37,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,38,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,39,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,4,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,40,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,41,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,42,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,43,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,44,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,45,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,46,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,47,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,48,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,49,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,5,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,50,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,6,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,7,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,8,SYM+I+G4,AICc
ENSGT00390000002143.Euteleostomi.001.nt.fas,9,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,1,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,10,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,11,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,12,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,13,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,14,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,15,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,16,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,17,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,18,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,19,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,2,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,20,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,21,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,22,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,23,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,24,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,25,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,26,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,27,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,28,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,29,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,3,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,30,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,31,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,32,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,33,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,34,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,35,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,36,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,37,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,38,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,39,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,4,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,40,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,41,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,42,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,43,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,44,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,45,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,46,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,47,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,48,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,49,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,5,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,50,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,6,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,7,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,8,SYM+I+G4,AICc
ENSGT00390000002149.Euteleostomi.001.nt.fas,9,SYM+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,1,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,10,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,11,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,12,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,13,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,14,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,15,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,16,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,17,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,18,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,19,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,2,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,20,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,21,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,22,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,23,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,24,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,25,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,26,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,27,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,28,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,29,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,3,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,30,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,31,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,32,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,33,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,34,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,35,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,36,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,37,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,38,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,39,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,4,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,40,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,41,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,42,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,43,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,44,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,45,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,46,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,47,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,48,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,49,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,5,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,50,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,6,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,7,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,8,TVMe+I+G4,AICc
ENSGT00390000002174.Euteleostomi.001.nt.fas,9,TVMe+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,1,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,10,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,11,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,12,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,13,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,14,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,15,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,16,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,17,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,18,TIM2+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,19,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,2,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,20,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,21,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,22,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,23,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,24,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,25,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,26,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,27,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,28,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,29,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,3,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,30,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,31,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,32,TIM2+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,33,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,34,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,35,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,36,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,37,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,38,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,39,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,4,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,40,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,41,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,42,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,43,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,44,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,45,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,46,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,47,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,48,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,49,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,5,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,50,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,6,GTR+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,7,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,8,TIM+F+I+G4,AICc
ENSGT00390000002740.Euteleostomi.001.nt.fas,9,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,1,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,10,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,11,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,12,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,13,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,14,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,15,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,16,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,17,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,18,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,19,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,2,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,20,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,21,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,22,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,23,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,24,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,25,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,26,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,27,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,28,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,29,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,3,GTR+F+I+G4,AICc
ENSGT00390000002812.Euteleostomi.004.nt.fas,30,GTR+F+I+G4,AICc
